,EstadoCodigo,Codigo,CodigoIBGE,Nome
4515,24,24022500,4302253,BOA VISTA DO SUL
4516,24,24023000,4302303,BOM JESUS
4517,24,24023500,4302352,BOM PRINCÍPIO
4518,24,24023800,4302378,BOM PROGRESSO
4519,24,24024000,4302402,BOM RETIRO DO SUL
4520,24,24024500,4302451,BOQUEIRÃO DO LEÃO
4521,24,24025000,4302501,BOSSOROCA
4522,24,24025500,4302584,BOZANO
4523,24,24026000,4302600,BRAGA
4524,24,24026500,4302659,BROCHIER
4525,24,24027000,4302709,BUTIÁ
4526,24,24028000,4302808,CAÇAPAVA DO SUL
4527,24,24029000,4302907,CACEQUI
4528,24,24030000,4303004,CACHOEIRA DO SUL
4529,24,24031000,4303103,CACHOEIRINHA
4530,24,24032000,4303202,CACIQUE  DOBLE
4531,24,24033000,4303301,CAIBATÉ
4532,24,24034000,4303400,CAIÇARA
4533,24,24035000,4303509,CAMAQUÃ
4534,24,24035500,4303558,CAMARGO
4535,24,24036000,4303608,CAMBARÁ DO SUL
4536,24,24036500,4303673,CAMPESTRE DA SERRA
4537,24,24037000,4303707,CAMPINA DAS MISSÕES
4538,24,24038000,4303806,CAMPINAS DO SUL
4539,24,24039000,4303905,CAMPO BOM
4540,24,24040000,4304002,CAMPO NOVO
4541,24,24040500,4304101,CAMPOS BORGES
4542,24,24041000,4304200,CANDELÁRIA
4543,24,24042000,4304309,CÂNDIDO GODOI
4544,24,24042500,4304358,CANDIOTA
4545,24,24043000,4304408,CANELA
4546,24,24044000,4304507,CANGUÇU
4547,24,24045000,4304606,CANOAS
4548,24,24045100,4304614,CANUDOS DO VALE
4549,24,24045150,4304622,CAPÃO BONITO DO SUL
4550,24,24045200,4304630,CAPÃO DA CANOA
4551,24,24045300,4304655,CAPÃO DO CIPÓ
4552,24,24045400,4304663,CAPÃO DO LEÃO
4553,24,24045600,4304689,CAPELA DE SANTANA
4554,24,24045700,4304697,CAPITÃO
4555,24,24045800,4304671,CAPIVARI DO SUL
4556,24,24045900,4304713,CARAÁ
4557,24,24046000,4304705,CARAZINHO
4558,24,24047000,4304804,CARLOS BARBOSA
4559,24,24047500,4304853,CARLOS GOMES
4560,24,24048000,4304903,CASCA
4561,24,24048500,4304952,CASEIROS
4562,24,24049000,4305009,CATUIPE
4563,24,24050000,4305108,CAXIAS DO SUL
4564,24,24050100,4305116,CENTENÁRIO
4565,24,24050150,4305124,CERRITO
4566,24,24050200,4305132,CERRO BRANCO
4567,24,24050400,4305157,CERRO GRANDE
4568,24,24050600,4305173,CERRO GRANDE DO SUL
4569,24,24051000,4305207,CERRO LARGO
4570,24,24052000,4305306,CHAPADA
4571,24,24052500,4305355,CHARQUEADAS
4572,24,24052800,4305371,CHARRUA
4573,24,24053000,4300540,CHIAPETTA
4574,24,24053100,4305439,CHUÍ
4575,24,24053200,4305447,CHUVISCA
4576,24,24053500,4305454,CIDREIRA
4577,24,24054000,4305504,CIRÍACO
4578,24,24054500,4305587,COLINAS
4579,24,24055000,4305603,COLORADO
4580,24,24056000,4305702,CONDOR
4581,24,24057000,4305801,CONSTANTINA
4582,24,24057200,4305835,COQUEIRO BAIXO
4583,24,24057400,4305850,COQUEIROS DO SUL
4584,24,24057700,4305871,CORONEL BARROS
4585,24,24058000,4305900,CORONEL BICACO
4586,24,24058200,4305934,CORONEL PILAR
4587,24,24058500,4305959,COTIPORÃ
4588,24,24058800,4305975,COXILHA
4589,24,24059000,4306007,CRISSIUMAL
4590,24,24059500,4306056,CRISTAL
4591,24,24059600,4306072,CRISTAL DO SUL
4592,24,24060000,4306106,CRUZ ALTA
4593,24,24060500,4306130,CRUZALTENSE
4594,24,24061000,4306205,CRUZEIRO DO SUL
4595,24,24062000,4306304,DAVID CANABARRO
4596,24,24062200,4306320,DERRUBADAS
4597,24,24062500,4306353,DEZESSEIS DE NOVEMBRO
4598,24,24062700,4306379,DILERMANDO DE AGUIAR
4599,24,24063000,4306403,DOIS IRMÃOS
4600,24,24063200,4306429,DOIS IRMÃOS DAS MISSÕES
4601,24,24063500,4306452,DOIS LAJEADOS
4602,24,24064000,4306767,DOM FELICIANO
4603,24,24065000,4306601,DOM PEDRITO
4604,24,24065500,4306551,DOM PEDRO DE ALCÂNTARA
4605,24,24066000,4306700,DONA FRANCISCA
4606,24,24066300,4306734,DOUTOR MAURICIO CARDOSO
4607,24,24066500,4306759,DOUTOR RICARDO
4608,24,24066700,4306767,ELDORADO DO SUL
4609,24,24067000,4306809,ENCANTADO
4610,24,24068000,4306908,ENCRUZILHADA DO SUL
4611,24,24068100,4306924,ENGENHO VELHO
4612,24,24068200,4306932,ENTRE-IJUIS
4613,24,24068400,4306957,ENTRE RIOS DO SUL
4614,24,24068600,4306973,EREBANGO
4615,24,24069000,4307005,ERECHIM
4616,24,24069500,4307054,ERNESTINA
4617,24,24071000,4307203,ERVAL GRANDE
4618,24,24072000,4307302,ERVAL SECO
4619,24,24073000,4307401,ESMERALDA
4620,24,24073500,4307450,ESPERANÇA DO SUL
4621,24,24074000,4307500,ESPUMOSO
4622,24,24074500,4307559,ESTAÇÃO
4623,24,24075000,4307609,ESTÂNCIA VELHA
4624,24,24076000,4307708,ESTEIO
4625,24,24077000,4307807,ESTRELA
4626,24,24077100,4307815,ESTRELA VELHA
4627,24,24077300,4307831,EUGÊNIO DE CASTRO
4628,24,24077700,4307864,FAGUNDES VARELA
4629,24,24078000,4307906,FARROUPILHA
4630,24,24079000,4308003,FAXINAL DO SOTURNO
4631,24,24079500,4308052,FAXINALZINHO
4632,24,24079700,4308078,FAZENDA VILANOVA
4633,24,24080000,4308102,FELIZ
4634,24,24081000,4308201,FLORES DA CUNHA
4635,24,24081500,4308250,FLORIANO PEIXOTO
4636,24,24082000,4308300,FONTOURA XAVIER
4637,24,24083000,4308409,FORMIGUEIRO
4638,24,24083300,4308433,FORQUETINHA
4639,24,24083500,4308458,FORTALEZA DOS VALOS
4640,24,24084000,4308508,FREDERICO WESTPHALEN
4641,24,24085000,4308607,GARIBALDI
4642,24,24085500,4308656,GARRUCHOS
4643,24,24086000,4308706,GAURAMA
4644,24,24087000,4308805,GENERAL CÂMARA
4645,24,24087500,4308854,GENTIL
4646,24,24088000,4308904,GETÚLIO VARGAS
4647,24,24089000,4309001,GIRUÁ
4648,24,24089500,4309050,GLORINHA
4649,24,24090000,4309100,GRAMADO
4650,24,24090400,4309126,GRAMADO DOS LOUREIROS
4651,24,24090700,4309159,GRAMADO XAVIER
4652,24,24091000,4309209,GRAVATAÍ
4653,24,24091500,4309258,GUABIJU
4654,24,24092000,4309308,GUAÍBA
4655,24,24093000,4309407,GUAPORÉ
4656,24,24094000,4309506,GUARANI DAS MISSÕES
4657,24,24094500,4309555,HARMONIA
4658,24,24094800,4307104,HERVAL
4659,24,24094900,4309571,HERVEIRAS
4660,24,24095000,4309605,HORIZONTINA
4661,24,24095500,4309654,HULHA NEGRA
4662,24,24096000,4309704,HUMAITÁ
4663,24,24096500,4309753,IBARAMA
4664,24,24097000,4309803,IBIAÇA
4665,24,24098000,4309902,IBIRAIARAS
4666,24,24098500,4309951,IBIRAPUITÃ
4667,24,24099000,4310009,IBIRUBÁ
4668,24,24100000,4310108,IGREJINHA
4669,24,24101000,4310207,IJUÍ
4670,24,24102000,4310306,ILÓPOLIS
4671,24,24102300,4310330,IMBÉ
4672,24,24102700,4310363,IMIGRANTE
4673,24,24103000,4310405,INDEPENDÊNCIA
4674,24,24103200,4310413,INHACORÁ
4675,24,24103300,4310439,IPÊ
4676,24,24103700,4310462,IPIRANGA DO SUL
4677,24,24104000,4310504,IRAÍ
4678,24,24104200,4310538,ITAARA
4679,24,24104500,4310553,ITACURUBI
4680,24,24104800,4310579,ITAPUCA
4681,24,24105000,4310603,ITAQUI
4682,24,24105500,4310652,ITATI
4683,24,24106000,4310702,ITATIBA DO SUL
4684,24,24106500,4310751,IVORA
4685,24,24107000,4310801,IVOTI
4686,24,24107500,4310850,JABOTICABA
4687,24,24107800,4310876,JACUIZINHO
4688,24,24108000,4310900,JACUTINGA
4689,24,24109000,4311007,JAGUARÃO
4690,24,24110000,4311106,JAGUARI
4691,24,24110300,4311122,JAQUIRANA
4692,24,24110400,4311130,JARÍ
4693,24,24110700,4311155,JÓIA
4694,24,24111000,4311205,JÚLIO DE CASTILHOS
4695,24,24111200,4311239,LAGOA BONITA DO SUL
4696,24,24111400,4311270,LAGOA DOS TRÊS CANTOS
4697,24,24111700,4311254,LAGOÃO
4698,24,24112000,4311304,LAGOA VERMELHA
4699,24,24113000,4311403,LAJEADO
4700,24,24113500,4311429,LAJEADO DO BUGRE
4701,24,24114000,4311502,LAVRAS DO SUL
4702,24,24115000,4311601,LIBERATO SALZANO
4703,24,24115400,4311627,LINDOLFO COLLOR
4704,24,24115700,4311643,LINHA NOVA
4705,24,24115800,4311718,MAÇAMBARÁ
4706,24,24116000,4311700,MACHADINHO
4707,24,24116100,4311734,MAMPITUBA
4708,24,24116200,4311759,MANOEL VIANA
4709,24,24116500,4311775,MAQUINÉ
4710,24,24116800,4311791,MARATÁ
4711,24,24117000,4311809,MARAU
4712,24,24118000,4311908,MARCELINO RAMOS
4713,24,24118500,4311981,MARIANA PIMENTEL
4714,24,24119000,4312005,MARIANO MORO
4715,24,24119500,4312054,MARQUES DE SOUZA
4716,24,24120000,4312104,MATA
4717,24,24121000,4312203,MAXIMILIANO DE ALMEIDA
4718,24,24121500,4312252,MINAS DO LEÃO
4719,24,24122000,4312302,MIRAGUAI
4720,24,24122500,4312351,MONTAURI
4721,24,24122600,4312377,MONTE ALEGRE DOS CAMPOS
4722,24,24122800,4312385,MONTE BELO DO SUL
4723,24,24123000,4312401,MONTENEGRO
4724,24,24123200,4312427,MORMAÇO
4725,24,24123400,4312443,MORRINHOS DO SUL
4726,24,24123500,4312450,MORRO REDONDO
4727,24,24123800,4312476,MORRO REUTER
4728,24,24124000,4312500,MOSTARDAS
4729,24,24124500,4312138,MATO CASTELHANO
4730,24,24125000,4312609,MUÇUM
4731,24,24125200,4312617,MUITOS CAPÕES
4732,24,24125400,4312625,MULITERNO
4733,24,24126000,4312658,NÃO-ME-TOQUE (CAMPO REAL)
4734,24,24126500,4312674,NICOLAU VERGUEIRO
4735,24,24127000,4312708,NONOAI
4736,24,24127200,4312153,MATO LEITÃO
4737,24,24127300,4312179,MATO QUEIMADO
4738,24,24127500,4312757,NOVA ALVORADA
4739,24,24128000,4312807,NOVA ARAÇA
4740,24,24129000,4312906,NOVA BASSANO
4741,24,24129500,4312955,NOVA BOA VISTA
4742,24,24130000,4313003,NOVA BRESCIA
4743,24,24130100,4313011,NOVA CANDELÁRIA
4744,24,24130300,4313037,NOVA ESPERANÇA DO SUL
4745,24,24130700,4313060,NOVA HARTZ
4746,24,24130800,4313086,NOVA PÁDUA
4747,24,24131000,4313102,NOVA PALMA
4748,24,24132000,4313201,NOVA PETRÓPOLIS
4749,24,24133000,4313375,NOVA PRATA
4750,24,24133200,4313334,NOVA RAMADA
4751,24,24133500,4313359,NOVA ROMA DO SUL
4752,24,24133600,4313375,NOVA SANTA RITA
4753,24,24133700,4313490,NOVO BARREIRO
4754,24,24133800,4313391,NOVO CABRAIS
4755,24,24134000,4313409,NOVO HAMBURGO
4756,24,24134400,4313425,NOVO MACHADO
4757,24,24134700,4313441,NOVO TIRADENTES
4758,24,24134800,4313466,NOVO XINGU
4759,24,24135000,4313508,OSÓRIO
4760,24,24136000,4313607,PAIM FILHO
4761,24,24136500,4313656,PALMARES DO SUL
4762,24,24137000,4313706,PALMEIRA DAS MISSÕES
4763,24,24138000,4313805,PALMITINHO
4764,24,24139000,4313904,PANAMBI
4765,24,24139500,4313953,PANTANO GRANDE
4766,24,24140000,4314001,PARAI
4767,24,24140300,4314027,PARAÍSO DO SUL
4768,24,24140500,4314035,PARECI NOVO
4769,24,24140700,4314050,PAROBÉ
4770,24,24140750,4314068,PASSA SETE
4771,24,24140800,4314076,PASSO DO SOBRADO
4772,24,24141000,4314100,PASSO FUNDO
4773,24,24141200,4314134,PAULO BENTO
4774,24,24141500,4314159,PAVERAMA
4775,24,24141800,4314175,PEDRAS ALTAS
4776,24,24142000,4314209,PEDRO OSÓRIO
4777,24,24143000,4314308,PEJUÇARA
4778,24,24144000,4314407,PELOTAS
4779,24,24144200,4314423,PICADA CAFÉ
4780,24,24144300,4314456,PINHAL
4781,24,24144500,4314464,PINHAL DA SERRA
4782,24,24144600,4314472,PINHAL GRANDE
4783,24,24144800,4314498,PINHEIRINHO DO VALE
4784,24,24145000,4314506,PINHEIRO MACHADO
4785,24,24145500,4314555,PIRAPÓ
4786,24,24146000,4314605,PIRATINI
4787,24,24147000,4314704,PLANALTO
4788,24,24147500,4314753,POÇO DAS ANTAS
4789,24,24147600,4314779,PONTÃO
4790,24,24147800,4314787,PONTE PRETA
4791,24,24148000,4314803,PORTÃO
4792,24,24149000,4314902,PORTO ALEGRE
4793,24,24150000,4315008,PORTO LUCENA
4794,24,24150400,4315057,PORTO MAUÁ
4795,24,24150700,4315073,PORTO VERA CRUZ
4796,24,24151000,4315107,PORTO XAVIER
4797,24,24151200,4315131,POUSO NOVO
4798,24,24151300,4315149,PRESIDENTE LUCENA
4799,24,24151400,4315156,PROGRESSO
4800,24,24151600,4315172,PROTÁSIO ALVES
4801,24,24152000,4315206,PUTINGA
4802,24,24153000,4315305,QUARAÍ
4803,24,24153100,4315313,QUATRO IRMÃOS
4804,24,24153200,4315321,QUEVEDOS
4805,24,24153500,4315354,QUINZE DE NOVEMBRO
4806,24,24154000,4315404,REDENTORA
4807,24,24154500,4315453,RELVADO
4808,24,24155000,4315503,RESTINGA SECA
4809,24,24155500,4315552,RIO DOS ÍNDIOS
4810,24,24156000,4315602,RIO GRANDE
4811,24,24157000,4315701,RIO PARDO
4812,24,24157500,4315750,RIOZINHO
4813,24,24158000,4315800,ROCA SALES
4814,24,24159000,4315909,RODEIO BONITO
4815,24,24159500,4315958,ROLADOR
4816,24,24160000,4316006,ROLANTE
4817,24,24161000,4316105,RONDA ALTA
4818,24,24162000,4316204,RONDINHA
4819,24,24163000,4316303,ROQUE GONZALES
4820,24,24164000,4316402,ROSÁRIO DO SUL
4821,24,24164100,4316428,SAGRADA FAMÍLIA
4822,24,24164200,4316436,SALDANHA MARINHO
4823,24,24164400,4316451,SALTO DO JACUÍ
4824,24,24164700,4316477,SALVADOR DAS MISSÕES
4825,24,24165000,4316501,SALVADOR DO SUL
4826,24,24166000,4316600,SANANDUVA
4827,24,24167000,4316709,SANTA BÁRBARA DO SUL
4828,24,24167200,4316733,SANTA CECÍLIA DO SUL
4829,24,24167500,4316758,SANTA CLARA DO SUL
4830,24,24168000,4316808,SANTA CRUZ DO SUL
4831,24,24168500,4316972,SANTA MARGARIDA DO SUL
4832,24,24169000,4316907,SANTA MARIA
4833,24,24169500,4316956,SANTA MARIA DO HERVAL
4834,24,24170000,4317004,SANTANA DA BOA VISTA
4835,24,24171000,4317103,SANTANA DO LIVRAMENTO
4836,24,24172000,4317202,SANTA ROSA
4837,24,24172500,4317251,SANTA TEREZA
4838,24,24173000,4317301,SANTA VITÓRIA DO PALMAR
4839,24,24174000,4317400,SANTIAGO
4840,24,24175000,4317509,SANTO ANGELO
4841,24,24176000,4317608,SANTO ANTÔNIO DA PATRULHA
4842,24,24177000,4317707,SANTO ANTÔNIO DAS MISSÕES
4843,24,24177400,4317558,SANTO ANTÔNIO DO PALMA
4844,24,24177800,4317756,SANTO ANTÔNIO DO PLANALTO
4845,24,24178000,4317806,SANTO AUGUSTO
4846,24,24179000,4317905,SANTO CRISTO
4847,24,24179500,4317954,SANTO EXPEDITO DO SUL
4848,24,24180000,4318002,SÃO BORJA
4849,24,24180500,4318051,SÃO DOMINGOS DO SUL
4850,24,24181000,4318101,SÃO FRANCISCO DE ASSIS
4851,24,24182000,4318200,SÃO FRANCISCO DE PAULA
4852,24,24183000,4318309,SÃO GABRIEL
4853,24,24184000,4318408,SÃO JERÔNIMO
4854,24,24184200,4318424,SÃO JOÃO DA URTIGA
4855,24,24184300,4318432,SÃO JOÃO DO POLESINE
4856,24,24184400,4318440,SÃO JORGE
4857,24,24184500,4318457,SÃO JOSÉ DAS MISSÕES
4858,24,24184600,4318465,SÃO JOSÉ DO HERVAL
4859,24,24184800,4318481,SÃO JOSÉ DO HORTENCIO
4860,24,24184900,4318499,SÃO JOSÉ DO INHACORÁ
4861,24,24185000,4318507,SÃO JOSÉ DO NORTE
4862,24,24186000,4318606,SÃO JOSÉ DO OURO
4863,24,24186200,4318614,SÃO JOSÉ DO SUL
4864,24,24186500,4318622,SÃO JOSÉ DOS AUSENTES
4865,24,24187000,4318705,SÃO LEOPOLDO
4866,24,24188000,4318804,SÃO LOURENÇO DO SUL
4867,24,24189000,4318903,SÃO LUIZ GONZAGA
4868,24,24190000,4319000,SÃO MARCOS
4869,24,24191000,4319109,SÃO MARTINHO
4870,24,24191200,4319125,SÃO MARTINHO DA SERRA
4871,24,24191500,4319158,SÃO MIGUEL DAS MISSÕES
4872,24,24192000,4319208,SÃO NICOLAU
4873,24,24193000,4319307,SÃO PAULO DAS MISSÕES
4874,24,24193400,4319356,SÃO PEDRO DA SERRA
4875,24,24193500,4319364,SÃO PEDRO DAS MISSÕES
4876,24,24193700,4319372,SÃO PEDRO DO BUTIÁ
4877,24,24194000,4319406,SÃO PEDRO DO SUL
4878,24,24195000,4319505,SÃO SEBASTIÃO DO CAÍ
4879,24,24196000,4319604,SÃO SEPÉ
4880,24,24198000,4319703,SÃO VALENTIM
4881,24,24198200,4319711,SÃO VALENTIM DO SUL
4882,24,24198400,4319737,SÃO VALÉRIO DO SUL
4883,24,24198600,4319752,SÃO VENDELINO
4884,24,24198800,4319802,SÃO VICENTE DO SUL
4885,24,24199000,4319901,SAPIRANGA
4886,24,24200000,4320008,SAPUCAIA DO SUL
4887,24,24201000,4320107,SARANDI
4888,24,24202000,4320206,SEBERI
4889,24,24202200,4320230,SEDE NOVA
4890,24,24202400,4320263,SEGREDO
4891,24,24203000,4320305,SELBACH
4892,24,24203200,4320321,SENADOR SALGADO FILHO
4893,24,24203500,4320354,SENTINELA DO SUL
4894,24,24204000,4320404,SERAFINA CORRÊA
4895,24,24204500,4320453,SÉRIO
4896,24,24205000,4320552,SERTÃO
4897,24,24205500,4320552,SERTÃO SANTANA
4898,24,24205800,4320578,SETE DE SETEMBRO
4899,24,24206000,4320602,SEVERIANO DE ALMEIDA
4900,24,24206500,4320651,SILVEIRA MARTINS
4901,24,24206800,4320677,SINIMBÚ
4902,24,24207000,4320701,SOBRADINHO
4903,24,24208000,4320800,SOLEDADE
4904,24,24208200,4320859,TABAÍ
4905,24,24209000,4320909,TAPEJARA
4906,24,24210000,4321006,TAPERA
4907,24,24211000,4321105,TAPES
4908,24,24212000,4321204,TAQUARA
4909,24,24212200,4321303,TAQUARI
4910,24,24212500,4321329,TAQUARUÇU DO SUL
4911,24,24213500,4321352,TAVARES
4912,24,24214000,4321402,TENENTE PORTELA
4913,24,24214200,4321436,TERRA DE AREIA
4914,24,24214400,4321451,TEUTÔNIA
4915,24,24214600,4321469,TIO HUGO
4916,24,24214700,4321477,TIRADENTES DO SUL
4917,24,24214800,4321493,TOROPI
4918,24,24215000,4321501,TORRES
4919,24,24216000,4321600,TRAMANDAÍ
4920,24,24216100,4321626,TRAVESSEIRO
4921,24,24216200,4321634,TRÊS ARROIOS
4922,24,24216400,4321667,TRÊS CACHOEIRAS
4923,24,24217000,4321709,TRÊS COROAS
4924,24,24218000,4321808,TRÊS DE MAIO
4925,24,24218200,4321832,TRÊS FORQUILHAS
4926,24,24218500,4321857,TRÊS PALMEIRAS
4927,24,24219000,4321907,TRÊS PASSOS
4928,24,24219500,4321956,TRINDADE DO SUL
4929,24,24220000,4322004,TRIUNFO
4930,24,24221000,4322103,TUCUNDUVA
4931,24,24221500,4322152,TUNAS
4932,24,24221800,4322186,TUPANCI DO SUL
4933,24,24222000,4322202,TUPANCIRETÃ
4934,24,24222500,4322251,TUPANDI
4935,24,24223000,4322301,TUPARENDI
4936,24,24223100,4322327,TURUÇU
4937,24,24223200,4322343,UBIRETAMA
4938,24,24223500,4322350,UNIÃO DA SERRA
4939,24,24223600,4322376,UNISTALDA
4940,24,24224000,4322400,URUGUAIANA
4941,24,24225000,4322509,VACARIA
4942,24,24225200,4322533,VALE DO SOL
4943,24,24225300,4322541,VALE REAL
4944,24,24225400,4322525,VALE VERDE
4945,24,24225500,4322558,VANINI
4946,24,24226000,4322608,VENÂNCIO AIRES
4947,24,24227000,4322707,VERA CRUZ
4948,24,24228000,4322806,VERANÓPOLIS
4949,24,24228200,4322855,VESPASIANO CORRÊA
4950,24,24229000,4322905,VIADUTOS
4951,24,24230000,4323002,VIAMÃO
4952,24,24231000,4323101,VICENTE DUTRA
4953,24,24232000,4323200,VICTOR GRAEFF
4954,24,24233000,4323309,VILA FLORES
4955,24,24233400,4323358,VILA LÂNGARO
4956,24,24234000,4323408,VILA MARIA
4957,24,24234500,4323457,VILA NOVA DO SUL
4958,24,24235000,4323507,VISTA ALEGRE
4959,24,24236000,4323606,VISTA ALEGRE DO PRATA
4960,24,24237000,4323705,VISTA GAUCHA
4961,24,24260000,4323754,VITÓRIA DAS MISSÕES
4962,24,24270000,4323770,WESTFALIA
4963,24,24280000,4323804,XANGRILÁ
4964,25,25002000,5100102,ACORIZAL
4965,25,25004000,5100201,ÁGUA BOA
4966,25,25006000,5100250,ALTA FLORESTA
4967,25,25008000,5100300,ALTO ARAGUAIA
4968,25,25009000,5100359,ALTO BOA VISTA
4969,25,25010000,5100409,ALTO GARÇAS
4970,25,25012000,5100508,ALTO PARAGUAI
4971,25,25014000,5100607,ALTO TAQUARI
4972,25,25015000,5100805,APIACÁS
4973,25,25016000,5101001,ARAGUAIANA
4974,25,25018000,5101209,ARAGUAINHA
4975,25,25020000,5101258,ARAPUTANGA
4976,25,25022000,5101308,ARENÁPOLIS
4977,25,25024000,5101407,ARIPUANÃ
4978,25,25026000,5101605,BARÃO DE MELGAÇO
4979,25,25028000,5101704,BARRA DO BUGRES
4980,25,25030000,5101803,BARRA DO GARÇAS
4981,25,25031000,5101852,BOM JESUS DO ARAGUAIA
4982,25,25032000,5101902,BRASNORTE
4983,25,25034000,5102504,CÁCERES
4984,25,25036000,5102603,CAMPINÁPOLIS
4985,25,25036500,5102637,CAMPO NOVO DO PARECIS
4986,25,25037000,5102678,CAMPO VERDE
4987,25,25037200,5102686,CAMPOS DE JÚLIO
4988,25,25037500,5102694,CANA BRAVA DO NORTE
4989,25,25038000,5102702,CANARANA
4990,25,25038500,5102793,CARLINDA
4991,25,25039000,5102850,CASTANHEIRA
4992,25,25040000,5103007,CHAPADA DOS GUIMARÃES
4993,25,25040500,5103056,CLAÚDIA
4994,25,25041000,5103106,COCALINHO
4995,25,25042000,5103205,COLÍDER
4996,25,25043000,5103254,COLNIZA
4997,25,25044000,5103304,COMODORO
4998,25,25044500,5103353,CONFRESA
4999,25,25044800,5103361,CONQUISTA D'OESTE
5000,25,25045000,5103379,COTRIGUAÇU
5001,25,25046000,5103403,CUIABÁ
5002,25,25047000,5103437,CURVELÂNDIA
5003,25,25048000,5103452,DENISE
5004,25,25050000,5103502,DIAMANTINO
5005,25,25052000,5103601,DOM AQUINO 
5006,25,25053000,5103700,FELIZ NATAL
5007,25,25054000,5103809,FIGUEIRÓPOLIS D'OESTE
5008,25,25055000,5103858,GAUCHA DO NORTE
5009,25,25056000,5103908,GENERAL CARNEIRO
5010,25,25057000,5103957,GLÓRIA D'OESTE
5011,25,25058000,5104104,GUARANTÃ DO NORTE
5012,25,25060000,5104203,GUIRATINGA
5013,25,25062000,5104500,INDIAVAÍ
5014,25,25064000,5104559,ITAUBA
5015,25,25066000,5104609,ITIQUIRA
5016,25,25068000,5104807,JACIARA
5017,25,25070000,5104906,JANGADA
5018,25,25072000,5105002,JAURU
5019,25,25074000,5105101,JUARA
5020,25,25076000,5105150,JUÍNA
5021,25,25077000,5105176,JURUENA
5022,25,25078000,5105200,JUSCIMEIRA
5023,25,25078300,5105234,LAMBARI D'OESTE
5024,25,25078500,5105259,LUCAS DO RIO VERDE
5025,25,25079000,5105309,LUCIARA
5026,25,25080000,5105580,MARCELÂNDIA
5027,25,25081000,5105606,MATUPA
5028,25,25082000,5105622,MIRASSOL D'OESTE
5029,25,25084000,5105903,NOBRES
5030,25,25086000,5106000,NORTELÂNDIA
5031,25,25088000,5106109,NOSSA SENHORA DO LIVRAMENTO
5032,25,25089000,5106158,NOVA BANDEIRANTES
5033,25,25090000,5106208,NOVA BRASILÂNDIA
5034,25,25092000,5106216,NOVA CANAÃ DO NORTE
5035,25,25092200,5108808,NOVA GUARITA
5036,25,25092300,5106182,NOVA LACERDA
5037,25,25092400,5108857,NOVA MARILÂNDIA
5038,25,25092600,5108907,NOVA MARINGÁ
5039,25,25092800,5108956,NOVA MONTE VERDE
5040,25,25093000,5106224,NOVA MUTUM
5041,25,25093500,5106174,NOVA NAZARÉ
5042,25,25094000,5106232,NOVA OLIMPIA
5043,25,25094500,5106190,NOVA SANTA HELENA
5044,25,25095000,5106240,NOVA UBIRATÃ
5045,25,25096000,5106257,NOVA XAVANTINA
5046,25,25098000,5106273,NOVO HORIZONTE DO NORTE
5047,25,25099000,5106265,NOVO MUNDO
5048,25,25099500,5106315,NOVO SANTO ANTÔNIO
5049,25,25100000,5109281,NOVO SÃO JOAQUIM
5050,25,25102000,5106299,PARANAITA
5051,25,25104000,5106307,PARANATINGA
5052,25,25106000,5106372,PEDRA PRETA
5053,25,25108000,5106422,PEIXOTO DE AZEVEDO
5054,25,25109000,5106455,PLANALTO DA SERRA
5055,25,25110000,5106505,POCONÉ
5056,25,25111000,5106653,PONTAL DO ARAGUAIA
5057,25,25112000,5106703,PONTE BRANCA
5058,25,25114000,5106752,PONTES E LACERDA
5059,25,25116000,5106778,PORTO ALEGRE DO NORTE
5060,25,25118000,5106802,PORTO DOS GAÚCHOS
5061,25,25120000,5106828,PORTO ESPERIDIÃO
5062,25,25121000,5106851,PORTO ESTRELA
5063,25,25122000,5107008,POXORÉO
5064,25,25124000,5107040,PRIMAVERA DO LESTE
5065,25,25125000,5107065,QUERÊNCIA
5066,25,25126000,5107156,RESERVA DO CABAÇAL
5067,25,25127000,5107180,RIBEIRÃO CASCALHEIRA
5068,25,25127500,5107198,RIBEIRÃOZINHO
5069,25,25128000,5107206,RIO BRANCO
5070,25,25129000,5107578,RONDOLÂNDIA
5071,25,25130000,5107602,RONDONÓPOLIS
5072,25,25132000,5107701,ROSÁRIO OESTE
5073,25,25134000,5107750,SALTO DO CÉU
5074,25,25135000,5107248,SANTA CARMEM
5075,25,25135200,5107743,SANTA CRUZ DO XINGU
5076,25,25135700,5107768,SANTA RITA DO TRIVELATO
5077,25,25136000,5107776,SANTA TEREZINHA
5078,25,25137000,5107263,SANTO AFONSO
5079,25,25138000,5107800,SANTO ANTÔNIO DO LEVERGER
5080,25,25139000,5107792,SANTO ANTÔNIO DO LESTE
5081,25,25140000,5107859,SÃO FÉLIX DO ARAGUAIA
5082,25,25141000,5107297,SÃO JOSÉ DO POVO
5083,25,25142000,5107305,SÃO JOSÉ DO RIO CLARO
5084,25,25144000,5107107,SÃO JOSÉ DOS QUATRO MARCOS
5085,25,25145000,5107354,SÃO JOSÉ DO XINGU
5086,25,25145500,5107404,SÃO PEDRO DA CIPA
5087,25,25145600,5107875,SAPEZAL
5088,25,25145800,5107883,SERRA NOVA DOURADA
5089,25,25146000,5107909,SINOP
5090,25,25148000,5107925,SORRISO
5091,25,25149000,5107941,TABAPORÃ
5092,25,25150000,5107958,TANGARÁ DA SERRA
5093,25,25151000,5108006,TAPURAH
